G:min(7)/4,0   7  10   2   6
Gb:min(7)/4,11   6   9   1   5
G#:min(7)/4,1   8  11   3   7
A:min(7)/4,2  9  0  4  8
Ab:min(7)/4,1   8  11   3   7
A#:min(7)/4,3  10   1   5   9
B:min(7)/4,4  11   2   6  10
Bb:min(7)/4,3  10   1   5   9
B#:min(7)/4,5   0   3   7  11
C:min(7)/5,7   0   3   7  11
Cb:min(7)/5,6  11   2   6  10
C#:min(7)/5,8  1  4  8  0
D:min(7)/5,9  2  5  9  1
Db:min(7)/5,8  1  4  8  0
D#:min(7)/5,10   3   6  10   2
E:min(7)/5,11   4   7  11   3
Eb:min(7)/5,10   3   6  10   2
E#:min(7)/5,0  5  8  0  4
F:min(7)/5,0  5  8  0  4
Fb:min(7)/5,11   4   7  11   3
F#:min(7)/5,1  6  9  1  5
G:min(7)/5,2   7  10   2   6
Gb:min(7)/5,1  6  9  1  5
G#:min(7)/5,3   8  11   3   7
A:min(7)/5,4  9  0  4  8
Ab:min(7)/5,3   8  11   3   7
A#:min(7)/5,5  10   1   5   9
B:min(7)/5,6  11   2   6  10
Bb:min(7)/5,5  10   1   5   9
B#:min(7)/5,7   0   3   7  11
C:min(7)/6,9   0   3   7  11
Cb:min(7)/6,8  11   2   6  10
C#:min(7)/6,10   1   4   8   0
D:min(7)/6,11   2   5   9   1
Db:min(7)/6,10   1   4   8   0
D#:min(7)/6,0   3   6  10   2
E:min(7)/6,1   4   7  11   3
Eb:min(7)/6,0   3   6  10   2
E#:min(7)/6,2  5  8  0  4
F:min(7)/6,2  5  8  0  4
Fb:min(7)/6,1   4   7  11   3
F#:min(7)/6,3  6  9  1  5
G:min(7)/6,4   7  10   2   6
Gb:min(7)/6,3  6  9  1  5
G#:min(7)/6,5   8  11   3   7
A:min(7)/6,6  9  0  4  8
Ab:min(7)/6,5   8  11   3   7
A#:min(7)/6,7  10   1   5   9
B:min(7)/6,8  11   2   6  10
Bb:min(7)/6,7  10   1   5   9
B#:min(7)/6,9   0   3   7  11
C:min(7)/7,11   0   3   7  11
Cb:min(7)/7,10  11   2   6  10
C#:min(7)/7,0  1  4  8  0
D:min(7)/7,1  2  5  9  1
Db:min(7)/7,0  1  4  8  0
D#:min(7)/7,2   3   6  10   2
E:min(7)/7,3   4   7  11   3
Eb:min(7)/7,2   3   6  10   2
E#:min(7)/7,4  5  8  0  4
F:min(7)/7,4  5  8  0  4
Fb:min(7)/7,3   4   7  11   3
F#:min(7)/7,5  6  9  1  5
G:min(7)/7,6   7  10   2   6
Gb:min(7)/7,5  6  9  1  5
G#:min(7)/7,7   8  11   3   7
A:min(7)/7,8  9  0  4  8
Ab:min(7)/7,7   8  11   3   7
A#:min(7)/7,9  10   1   5   9
B:min(7)/7,10  11   2   6  10
Bb:min(7)/7,9  10   1   5   9
B#:min(7)/7,11   0   3   7  11
C:min7,0   3   7  10
Cb:min7,11   2   6   9
C#:min7,1   4   8  11
D:min7,2  5  9  0
Db:min7,1   4   8  11
D#:min7,3   6  10   1
E:min7,4   7  11   2
Eb:min7,3   6  10   1
E#:min7,5  8  0  3
F:min7,5  8  0  3
Fb:min7,4   7  11   2
F#:min7,6  9  1  4
G:min7,7  10   2   5
Gb:min7,6  9  1  4
G#:min7,8  11   3   6
A:min7,9  0  4  7
Ab:min7,8  11   3   6
A#:min7,10   1   5   8
B:min7,11   2   6   9
Bb:min7,10   1   5   8
B#:min7,0   3   7  10
C:min7/2,2   0   3   7  10
Cb:min7/2,1  11   2   6   9
C#:min7/2,3   1   4   8  11
D:min7/2,4  2  5  9  0
Db:min7/2,3   1   4   8  11
D#:min7/2,5   3   6  10   1
E:min7/2,6   4   7  11   2
Eb:min7/2,5   3   6  10   1
E#:min7/2,7  5  8  0  3
F:min7/2,7  5  8  0  3
Fb:min7/2,6   4   7  11   2
F#:min7/2,8  6  9  1  4
G:min7/2,9   7  10   2   5
Gb:min7/2,8  6  9  1  4
G#:min7/2,10   8  11   3   6
A:min7/2,11   9   0   4   7
Ab:min7/2,10   8  11   3   6
A#:min7/2,0  10   1   5   8
B:min7/2,1  11   2   6   9
Bb:min7/2,0  10   1   5   8
B#:min7/2,2   0   3   7  10
C:min7/3,4   0   3   7  10
Cb:min7/3,3  11   2   6   9
C#:min7/3,5   1   4   8  11
D:min7/3,6  2  5  9  0
Db:min7/3,5   1   4   8  11
D#:min7/3,7   3   6  10   1
E:min7/3,8   4   7  11   2
Eb:min7/3,7   3   6  10   1
E#:min7/3,9  5  8  0  3
F:min7/3,9  5  8  0  3
Fb:min7/3,8   4   7  11   2
F#:min7/3,10   6   9   1   4
G:min7/3,11   7  10   2   5
Gb:min7/3,10   6   9   1   4
G#:min7/3,0   8  11   3   6
A:min7/3,1  9  0  4  7
Ab:min7/3,0   8  11   3   6
A#:min7/3,2  10   1   5   8
B:min7/3,3  11   2   6   9
Bb:min7/3,2  10   1   5   8
B#:min7/3,4   0   3   7  10
C:min7/4,5   0   3   7  10
Cb:min7/4,4  11   2   6   9
C#:min7/4,6   1   4   8  11
D:min7/4,7  2  5  9  0
Db:min7/4,6   1   4   8  11
D#:min7/4,8   3   6  10   1
E:min7/4,9   4   7  11   2
Eb:min7/4,8   3   6  10   1
E#:min7/4,10   5   8   0   3
F:min7/4,10   5   8   0   3
Fb:min7/4,9   4   7  11   2
F#:min7/4,11   6   9   1   4
G:min7/4,0   7  10   2   5
Gb:min7/4,11   6   9   1   4
G#:min7/4,1   8  11   3   6
A:min7/4,2  9  0  4  7
Ab:min7/4,1   8  11   3   6
A#:min7/4,3  10   1   5   8
B:min7/4,4  11   2   6   9
Bb:min7/4,3  10   1   5   8
B#:min7/4,5   0   3   7  10
C:min7/5,7   0   3   7  10
Cb:min7/5,6  11   2   6   9
C#:min7/5,8   1   4   8  11
D:min7/5,9  2  5  9  0
Db:min7/5,8   1   4   8  11
D#:min7/5,10   3   6  10   1
E:min7/5,11   4   7  11   2
Eb:min7/5,10   3   6  10   1
E#:min7/5,0  5  8  0  3
F:min7/5,0  5  8  0  3
Fb:min7/5,11   4   7  11   2
F#:min7/5,1  6  9  1  4
G:min7/5,2   7  10   2   5
Gb:min7/5,1  6  9  1  4
G#:min7/5,3   8  11   3   6
A:min7/5,4  9  0  4  7
Ab:min7/5,3   8  11   3   6
A#:min7/5,5  10   1   5   8
B:min7/5,6  11   2   6   9
Bb:min7/5,5  10   1   5   8
B#:min7/5,7   0   3   7  10
C:min7/6,9   0   3   7  10
Cb:min7/6,8  11   2   6   9
C#:min7/6,10   1   4   8  11
D:min7/6,11   2   5   9   0
Db:min7/6,10   1   4   8  11
D#:min7/6,0   3   6  10   1
E:min7/6,1   4   7  11   2
Eb:min7/6,0   3   6  10   1
E#:min7/6,2  5  8  0  3
F:min7/6,2  5  8  0  3
Fb:min7/6,1   4   7  11   2
F#:min7/6,3  6  9  1  4
G:min7/6,4   7  10   2   5
Gb:min7/6,3  6  9  1  4
G#:min7/6,5   8  11   3   6
A:min7/6,6  9  0  4  7
Ab:min7/6,5   8  11   3   6
A#:min7/6,7  10   1   5   8
B:min7/6,8  11   2   6   9
Bb:min7/6,7  10   1   5   8
B#:min7/6,9   0   3   7  10
C:min7/7,11   0   3   7  10
Cb:min7/7,10  11   2   6   9
C#:min7/7,0   1   4   8  11
D:min7/7,1  2  5  9  0
Db:min7/7,0   1   4   8  11
D#:min7/7,2   3   6  10   1
E:min7/7,3   4   7  11   2
Eb:min7/7,2   3   6  10   1
E#:min7/7,4  5  8  0  3
F:min7/7,4  5  8  0  3
Fb:min7/7,3   4   7  11   2
F#:min7/7,5  6  9  1  4
G:min7/7,6   7  10   2   5
Gb:min7/7,5  6  9  1  4
G#:min7/7,7   8  11   3   6
A:min7/7,8  9  0  4  7
Ab:min7/7,7   8  11   3   6
A#:min7/7,9  10   1   5   8
B:min7/7,10  11   2   6   9
Bb:min7/7,9  10   1   5   8
B#:min7/7,11   0   3   7  10
C:min(9),0  3  7  2
Cb:min(9),11   2   6   1
C#:min(9),1  4  8  3
D:min(9),2  5  9  4
Db:min(9),1  4  8  3
D#:min(9),3   6  10   5
E:min(9),4   7  11   6
Eb:min(9),3   6  10   5
E#:min(9),5  8  0  7
F:min(9),5  8  0  7
Fb:min(9),4   7  11   6
F#:min(9),6  9  1  8
G:min(9),7  10   2   9
Gb:min(9),6  9  1  8
G#:min(9),8  11   3  10
A:min(9),9   0   4  11
Ab:min(9),8  11   3  10
A#:min(9),10   1   5   0
B:min(9),11   2   6   1
Bb:min(9),10   1   5   0
B#:min(9),0  3  7  2
C:min(9)/2,2  0  3  7  2
Cb:min(9)/2,1  11   2   6   1
C#:min(9)/2,3  1  4  8  3
D:min(9)/2,4  2  5  9  4
Db:min(9)/2,3  1  4  8  3
D#:min(9)/2,5   3   6  10   5
E:min(9)/2,6   4   7  11   6
Eb:min(9)/2,5   3   6  10   5
E#:min(9)/2,7  5  8  0  7
F:min(9)/2,7  5  8  0  7
Fb:min(9)/2,6   4   7  11   6
F#:min(9)/2,8  6  9  1  8
G:min(9)/2,9   7  10   2   9
Gb:min(9)/2,8  6  9  1  8
G#:min(9)/2,10   8  11   3  10
A:min(9)/2,11   9   0   4  11
Ab:min(9)/2,10   8  11   3  10
A#:min(9)/2,0  10   1   5   0
B:min(9)/2,1  11   2   6   1
Bb:min(9)/2,0  10   1   5   0
B#:min(9)/2,2  0  3  7  2
C:min(9)/3,4  0  3  7  2
Cb:min(9)/3,3  11   2   6   1
C#:min(9)/3,5  1  4  8  3
D:min(9)/3,6  2  5  9  4
Db:min(9)/3,5  1  4  8  3
D#:min(9)/3,7   3   6  10   5
E:min(9)/3,8   4   7  11   6
Eb:min(9)/3,7   3   6  10   5
E#:min(9)/3,9  5  8  0  7
F:min(9)/3,9  5  8  0  7
Fb:min(9)/3,8   4   7  11   6
F#:min(9)/3,10   6   9   1   8
G:min(9)/3,11   7  10   2   9
Gb:min(9)/3,10   6   9   1   8
G#:min(9)/3,0   8  11   3  10
A:min(9)/3,1   9   0   4  11
Ab:min(9)/3,0   8  11   3  10
A#:min(9)/3,2  10   1   5   0
B:min(9)/3,3  11   2   6   1
Bb:min(9)/3,2  10   1   5   0
B#:min(9)/3,4  0  3  7  2
C:min(9)/4,5  0  3  7  2
Cb:min(9)/4,4  11   2   6   1
C#:min(9)/4,6  1  4  8  3
D:min(9)/4,7  2  5  9  4
Db:min(9)/4,6  1  4  8  3
D#:min(9)/4,8   3   6  10   5
E:min(9)/4,9   4   7  11   6
Eb:min(9)/4,8   3   6  10   5
E#:min(9)/4,10   5   8   0   7
F:min(9)/4,10   5   8   0   7
Fb:min(9)/4,9   4   7  11   6
F#:min(9)/4,11   6   9   1   8
G:min(9)/4,0   7  10   2   9
Gb:min(9)/4,11   6   9   1   8
G#:min(9)/4,1   8  11   3  10
A:min(9)/4,2   9   0   4  11
Ab:min(9)/4,1   8  11   3  10
A#:min(9)/4,3  10   1   5   0
B:min(9)/4,4  11   2   6   1
Bb:min(9)/4,3  10   1   5   0
B#:min(9)/4,5  0  3  7  2
C:min(9)/5,7  0  3  7  2
Cb:min(9)/5,6  11   2   6   1
C#:min(9)/5,8  1  4  8  3
D:min(9)/5,9  2  5  9  4
Db:min(9)/5,8  1  4  8  3
D#:min(9)/5,10   3   6  10   5
E:min(9)/5,11   4   7  11   6
Eb:min(9)/5,10   3   6  10   5
E#:min(9)/5,0  5  8  0  7
F:min(9)/5,0  5  8  0  7
Fb:min(9)/5,11   4   7  11   6
F#:min(9)/5,1  6  9  1  8
G:min(9)/5,2   7  10   2   9
Gb:min(9)/5,1  6  9  1  8
G#:min(9)/5,3   8  11   3  10
A:min(9)/5,4   9   0   4  11
Ab:min(9)/5,3   8  11   3  10
A#:min(9)/5,5  10   1   5   0
B:min(9)/5,6  11   2   6   1
Bb:min(9)/5,5  10   1   5   0
B#:min(9)/5,7  0  3  7  2
C:min(9)/6,9  0  3  7  2
Cb:min(9)/6,8  11   2   6   1
C#:min(9)/6,10   1   4   8   3
D:min(9)/6,11   2   5   9   4
Db:min(9)/6,10   1   4   8   3
D#:min(9)/6,0   3   6  10   5
E:min(9)/6,1   4   7  11   6
Eb:min(9)/6,0   3   6  10   5
E#:min(9)/6,2  5  8  0  7
F:min(9)/6,2  5  8  0  7
Fb:min(9)/6,1   4   7  11   6
F#:min(9)/6,3  6  9  1  8
G:min(9)/6,4   7  10   2   9
Gb:min(9)/6,3  6  9  1  8
G#:min(9)/6,5   8  11   3  10
A:min(9)/6,6   9   0   4  11
Ab:min(9)/6,5   8  11   3  10
A#:min(9)/6,7  10   1   5   0
B:min(9)/6,8  11   2   6   1
Bb:min(9)/6,7  10   1   5   0
B#:min(9)/6,9  0  3  7  2
C:min(9)/7,11   0   3   7   2
Cb:min(9)/7,10  11   2   6   1
C#:min(9)/7,0  1  4  8  3
D:min(9)/7,1  2  5  9  4
Db:min(9)/7,0  1  4  8  3
D#:min(9)/7,2   3   6  10   5
E:min(9)/7,3   4   7  11   6
Eb:min(9)/7,2   3   6  10   5
E#:min(9)/7,4  5  8  0  7
F:min(9)/7,4  5  8  0  7
Fb:min(9)/7,3   4   7  11   6
F#:min(9)/7,5  6  9  1  8
G:min(9)/7,6   7  10   2   9
Gb:min(9)/7,5  6  9  1  8
G#:min(9)/7,7   8  11   3  10
A:min(9)/7,8   9   0   4  11
Ab:min(9)/7,7   8  11   3  10
A#:min(9)/7,9  10   1   5   0
B:min(9)/7,10  11   2   6   1
Bb:min(9)/7,9  10   1   5   0
B#:min(9)/7,11   0   3   7   2
C:dim(7),0   3   6  11
Cb:dim(7),11   2   5  10
C#:dim(7),1  4  7  0
D:dim(7),2  5  8  1
Db:dim(7),1  4  7  0
D#:dim(7),3  6  9  2
E:dim(7),4   7  10   3
Eb:dim(7),3  6  9  2
E#:dim(7),5   8  11   4
F:dim(7),5   8  11   4
Fb:dim(7),4   7  10   3
F#:dim(7),6  9  0  5
G:dim(7),7  10   1   6
Gb:dim(7),6  9  0  5
G#:dim(7),8  11   2   7
A:dim(7),9  0  3  8
Ab:dim(7),8  11   2   7
A#:dim(7),10   1   4   9
B:dim(7),11   2   5  10
Bb:dim(7),10   1   4   9
B#:dim(7),0   3   6  11
C:dim(7)/2,2   0   3   6  11
Cb:dim(7)/2,1  11   2   5  10
C#:dim(7)/2,3  1  4  7  0
D:dim(7)/2,4  2  5  8  1
Db:dim(7)/2,3  1  4  7  0
D#:dim(7)/2,5  3  6  9  2
E:dim(7)/2,6   4   7  10   3
Eb:dim(7)/2,5  3  6  9  2
E#:dim(7)/2,7   5   8  11   4
F:dim(7)/2,7   5   8  11   4
Fb:dim(7)/2,6   4   7  10   3
F#:dim(7)/2,8  6  9  0  5
G:dim(7)/2,9   7  10   1   6
Gb:dim(7)/2,8  6  9  0  5
G#:dim(7)/2,10   8  11   2   7
A:dim(7)/2,11   9   0   3   8
Ab:dim(7)/2,10   8  11   2   7
A#:dim(7)/2,0  10   1   4   9
B:dim(7)/2,1  11   2   5  10
Bb:dim(7)/2,0  10   1   4   9
B#:dim(7)/2,2   0   3   6  11
C:dim(7)/3,4   0   3   6  11
Cb:dim(7)/3,3  11   2   5  10
C#:dim(7)/3,5  1  4  7  0
D:dim(7)/3,6  2  5  8  1
Db:dim(7)/3,5  1  4  7  0
D#:dim(7)/3,7  3  6  9  2
E:dim(7)/3,8   4   7  10   3
Eb:dim(7)/3,7  3  6  9  2
E#:dim(7)/3,9   5   8  11   4
F:dim(7)/3,9   5   8  11   4
Fb:dim(7)/3,8   4   7  10   3
F#:dim(7)/3,10   6   9   0   5
G:dim(7)/3,11   7  10   1   6
Gb:dim(7)/3,10   6   9   0   5
G#:dim(7)/3,0   8  11   2   7
A:dim(7)/3,1  9  0  3  8
Ab:dim(7)/3,0   8  11   2   7
A#:dim(7)/3,2  10   1   4   9
B:dim(7)/3,3  11   2   5  10
Bb:dim(7)/3,2  10   1   4   9
B#:dim(7)/3,4   0   3   6  11
C:dim(7)/4,5   0   3   6  11
Cb:dim(7)/4,4  11   2   5  10
C#:dim(7)/4,6  1  4  7  0
D:dim(7)/4,7  2  5  8  1
Db:dim(7)/4,6  1  4  7  0
D#:dim(7)/4,8  3  6  9  2
E:dim(7)/4,9   4   7  10   3
Eb:dim(7)/4,8  3  6  9  2
E#:dim(7)/4,10   5   8  11   4
F:dim(7)/4,10   5   8  11   4
Fb:dim(7)/4,9   4   7  10   3
F#:dim(7)/4,11   6   9   0   5
G:dim(7)/4,0   7  10   1   6
Gb:dim(7)/4,11   6   9   0   5
G#:dim(7)/4,1   8  11   2   7
A:dim(7)/4,2  9  0  3  8
Ab:dim(7)/4,1   8  11   2   7
A#:dim(7)/4,3  10   1   4   9
B:dim(7)/4,4  11   2   5  10
Bb:dim(7)/4,3  10   1   4   9
B#:dim(7)/4,5   0   3   6  11
C:dim(7)/5,7   0   3   6  11
Cb:dim(7)/5,6  11   2   5  10
C#:dim(7)/5,8  1  4  7  0
D:dim(7)/5,9  2  5  8  1
Db:dim(7)/5,8  1  4  7  0
D#:dim(7)/5,10   3   6   9   2
E:dim(7)/5,11   4   7  10   3
Eb:dim(7)/5,10   3   6   9   2
E#:dim(7)/5,0   5   8  11   4
F:dim(7)/5,0   5   8  11   4
Fb:dim(7)/5,11   4   7  10   3
F#:dim(7)/5,1  6  9  0  5
G:dim(7)/5,2   7  10   1   6
Gb:dim(7)/5,1  6  9  0  5
G#:dim(7)/5,3   8  11   2   7
A:dim(7)/5,4  9  0  3  8
Ab:dim(7)/5,3   8  11   2   7
A#:dim(7)/5,5  10   1   4   9
B:dim(7)/5,6  11   2   5  10
Bb:dim(7)/5,5  10   1   4   9
B#:dim(7)/5,7   0   3   6  11
C:dim(7)/6,9   0   3   6  11
Cb:dim(7)/6,8  11   2   5  10
C#:dim(7)/6,10   1   4   7   0
D:dim(7)/6,11   2   5   8   1
Db:dim(7)/6,10   1   4   7   0
D#:dim(7)/6,0  3  6  9  2
E:dim(7)/6,1   4   7  10   3
Eb:dim(7)/6,0  3  6  9  2
E#:dim(7)/6,2   5   8  11   4
F:dim(7)/6,2   5   8  11   4
Fb:dim(7)/6,1   4   7  10   3
F#:dim(7)/6,3  6  9  0  5
G:dim(7)/6,4   7  10   1   6
Gb:dim(7)/6,3  6  9  0  5
G#:dim(7)/6,5   8  11   2   7
A:dim(7)/6,6  9  0  3  8
Ab:dim(7)/6,5   8  11   2   7
A#:dim(7)/6,7  10   1   4   9
B:dim(7)/6,8  11   2   5  10
Bb:dim(7)/6,7  10   1   4   9
B#:dim(7)/6,9   0   3   6  11
C:dim(7)/7,11   0   3   6  11
Cb:dim(7)/7,10  11   2   5  10
C#:dim(7)/7,0  1  4  7  0
D:dim(7)/7,1  2  5  8  1
Db:dim(7)/7,0  1  4  7  0
D#:dim(7)/7,2  3  6  9  2
E:dim(7)/7,3   4   7  10   3
Eb:dim(7)/7,2  3  6  9  2
E#:dim(7)/7,4   5   8  11   4
F:dim(7)/7,4   5   8  11   4
Fb:dim(7)/7,3   4   7  10   3
F#:dim(7)/7,5  6  9  0  5
G:dim(7)/7,6   7  10   1   6
Gb:dim(7)/7,5  6  9  0  5
G#:dim(7)/7,7   8  11   2   7
A:dim(7)/7,8  9  0  3  8
Ab:dim(7)/7,7   8  11   2   7
A#:dim(7)/7,9  10   1   4   9
B:dim(7)/7,10  11   2   5  10
Bb:dim(7)/7,9  10   1   4   9
B#:dim(7)/7,11   0   3   6  11
C:hdim7,0   3   6  10
Cb:hdim7,11   2   5   9
C#:hdim7,1   4   7  11
D:hdim7,2  5  8  0
Db:hdim7,1   4   7  11
D#:hdim7,3  6  9  1
E:hdim7,4   7  10   2
Eb:hdim7,3  6  9  1
E#:hdim7,5   8  11   3
F:hdim7,5   8  11   3
Fb:hdim7,4   7  10   2
F#:hdim7,6  9  0  4
G:hdim7,7  10   1   5
Gb:hdim7,6  9  0  4
G#:hdim7,8  11   2   6
A:hdim7,9  0  3  7
Ab:hdim7,8  11   2   6
A#:hdim7,10   1   4   8
B:hdim7,11   2   5   9
Bb:hdim7,10   1   4   8
B#:hdim7,0   3   6  10
C:hdim7/2,2   0   3   6  10
Cb:hdim7/2,1  11   2   5   9
C#:hdim7/2,3   1   4   7  11
D:hdim7/2,4  2  5  8  0
Db:hdim7/2,3   1   4   7  11
D#:hdim7/2,5  3  6  9  1
E:hdim7/2,6   4   7  10   2
Eb:hdim7/2,5  3  6  9  1
E#:hdim7/2,7   5   8  11   3
F:hdim7/2,7   5   8  11   3
Fb:hdim7/2,6   4   7  10   2
F#:hdim7/2,8  6  9  0  4
G:hdim7/2,9   7  10   1   5
Gb:hdim7/2,8  6  9  0  4
G#:hdim7/2,10   8  11   2   6
A:hdim7/2,11   9   0   3   7
Ab:hdim7/2,10   8  11   2   6
A#:hdim7/2,0  10   1   4   8
B:hdim7/2,1  11   2   5   9
Bb:hdim7/2,0  10   1   4   8
B#:hdim7/2,2   0   3   6  10
C:hdim7/3,4   0   3   6  10
Cb:hdim7/3,3  11   2   5   9
C#:hdim7/3,5   1   4   7  11
D:hdim7/3,6  2  5  8  0
Db:hdim7/3,5   1   4   7  11
D#:hdim7/3,7  3  6  9  1
E:hdim7/3,8   4   7  10   2
Eb:hdim7/3,7  3  6  9  1
E#:hdim7/3,9   5   8  11   3
F:hdim7/3,9   5   8  11   3
Fb:hdim7/3,8   4   7  10   2
F#:hdim7/3,10   6   9   0   4
G:hdim7/3,11   7  10   1   5
Gb:hdim7/3,10   6   9   0   4
G#:hdim7/3,0   8  11   2   6
A:hdim7/3,1  9  0  3  7
Ab:hdim7/3,0   8  11   2   6
A#:hdim7/3,2  10   1   4   8
B:hdim7/3,3  11   2   5   9
Bb:hdim7/3,2  10   1   4   8
B#:hdim7/3,4   0   3   6  10
C:hdim7/4,5   0   3   6  10
Cb:hdim7/4,4  11   2   5   9
C#:hdim7/4,6   1   4   7  11
D:hdim7/4,7  2  5  8  0
Db:hdim7/4,6   1   4   7  11
D#:hdim7/4,8  3  6  9  1
E:hdim7/4,9   4   7  10   2
Eb:hdim7/4,8  3  6  9  1
E#:hdim7/4,10   5   8  11   3
F:hdim7/4,10   5   8  11   3
Fb:hdim7/4,9   4   7  10   2
F#:hdim7/4,11   6   9   0   4
G:hdim7/4,0   7  10   1   5
Gb:hdim7/4,11   6   9   0   4
G#:hdim7/4,1   8  11   2   6
A:hdim7/4,2  9  0  3  7
Ab:hdim7/4,1   8  11   2   6
A#:hdim7/4,3  10   1   4   8
B:hdim7/4,4  11   2   5   9
Bb:hdim7/4,3  10   1   4   8
B#:hdim7/4,5   0   3   6  10
C:hdim7/5,7   0   3   6  10
Cb:hdim7/5,6  11   2   5   9
C#:hdim7/5,8   1   4   7  11
D:hdim7/5,9  2  5  8  0
Db:hdim7/5,8   1   4   7  11
D#:hdim7/5,10   3   6   9   1
E:hdim7/5,11   4   7  10   2
Eb:hdim7/5,10   3   6   9   1
E#:hdim7/5,0   5   8  11   3
F:hdim7/5,0   5   8  11   3
Fb:hdim7/5,11   4   7  10   2
F#:hdim7/5,1  6  9  0  4
G:hdim7/5,2   7  10   1   5
Gb:hdim7/5,1  6  9  0  4
G#:hdim7/5,3   8  11   2   6
A:hdim7/5,4  9  0  3  7
Ab:hdim7/5,3   8  11   2   6
A#:hdim7/5,5  10   1   4   8
B:hdim7/5,6  11   2   5   9
Bb:hdim7/5,5  10   1   4   8
B#:hdim7/5,7   0   3   6  10
C:hdim7/6,9   0   3   6  10
Cb:hdim7/6,8  11   2   5   9
C#:hdim7/6,10   1   4   7  11
D:hdim7/6,11   2   5   8   0
Db:hdim7/6,10   1   4   7  11
D#:hdim7/6,0  3  6  9  1
E:hdim7/6,1   4   7  10   2
Eb:hdim7/6,0  3  6  9  1
E#:hdim7/6,2   5   8  11   3
F:hdim7/6,2   5   8  11   3
Fb:hdim7/6,1   4   7  10   2
F#:hdim7/6,3  6  9  0  4
G:hdim7/6,4   7  10   1   5
Gb:hdim7/6,3  6  9  0  4
G#:hdim7/6,5   8  11   2   6
A:hdim7/6,6  9  0  3  7
Ab:hdim7/6,5   8  11   2   6
A#:hdim7/6,7  10   1   4   8
B:hdim7/6,8  11   2   5   9
Bb:hdim7/6,7  10   1   4   8
B#:hdim7/6,9   0   3   6  10
C:hdim7/7,11   0   3   6  10
Cb:hdim7/7,10  11   2   5   9
C#:hdim7/7,0   1   4   7  11
D:hdim7/7,1  2  5  8  0
Db:hdim7/7,0   1   4   7  11
D#:hdim7/7,2  3  6  9  1
E:hdim7/7,3   4   7  10   2
Eb:hdim7/7,2  3  6  9  1
E#:hdim7/7,4   5   8  11   3
F:hdim7/7,4   5   8  11   3
Fb:hdim7/7,3   4   7  10   2
F#:hdim7/7,5  6  9  0  4
G:hdim7/7,6   7  10   1   5
Gb:hdim7/7,5  6  9  0  4
G#:hdim7/7,7   8  11   2   6
A:hdim7/7,8  9  0  3  7
Ab:hdim7/7,7   8  11   2   6
A#:hdim7/7,9  10   1   4   8
B:hdim7/7,10  11   2   5   9
Bb:hdim7/7,9  10   1   4   8
B#:hdim7/7,11   0   3   6  10
C:sus4(7),0   5   7  11
Cb:sus4(7),11   4   6  10
C#:sus4(7),1  6  8  0
D:sus4(7),2  7  9  1
Db:sus4(7),1  6  8  0
D#:sus4(7),3   8  10   2
E:sus4(7),4   9  11   3
Eb:sus4(7),3   8  10   2
E#:sus4(7),5  10   0   4
F:sus4(7),5  10   0   4
Fb:sus4(7),4   9  11   3
F#:sus4(7),6  11   1   5
G:sus4(7),7  0  2  6
Gb:sus4(7),6  11   1   5
G#:sus4(7),8  1  3  7
A:sus4(7),9  2  4  8
Ab:sus4(7),8  1  3  7
A#:sus4(7),10   3   5   9
B:sus4(7),11   4   6  10
Bb:sus4(7),10   3   5   9
B#:sus4(7),0   5   7  11
C:sus4(7)/2,2   0   5   7  11
Cb:sus4(7)/2,1  11   4   6  10
C#:sus4(7)/2,3  1  6  8  0
D:sus4(7)/2,4  2  7  9  1
Db:sus4(7)/2,3  1  6  8  0
D#:sus4(7)/2,5   3   8  10   2
E:sus4(7)/2,6   4   9  11   3
Eb:sus4(7)/2,5   3   8  10   2
E#:sus4(7)/2,7   5  10   0   4
F:sus4(7)/2,7   5  10   0   4
Fb:sus4(7)/2,6   4   9  11   3
F#:sus4(7)/2,8   6  11   1   5
G:sus4(7)/2,9  7  0  2  6
Gb:sus4(7)/2,8   6  11   1   5
G#:sus4(7)/2,10   8   1   3   7
A:sus4(7)/2,11   9   2   4   8
Ab:sus4(7)/2,10   8   1   3   7
A#:sus4(7)/2,0  10   3   5   9
B:sus4(7)/2,1  11   4   6  10
Bb:sus4(7)/2,0  10   3   5   9
B#:sus4(7)/2,2   0   5   7  11
C:sus4(7)/3,4   0   5   7  11
Cb:sus4(7)/3,3  11   4   6  10
C#:sus4(7)/3,5  1  6  8  0
D:sus4(7)/3,6  2  7  9  1
Db:sus4(7)/3,5  1  6  8  0
D#:sus4(7)/3,7   3   8  10   2
E:sus4(7)/3,8   4   9  11   3
Eb:sus4(7)/3,7   3   8  10   2
E#:sus4(7)/3,9   5  10   0   4
F:sus4(7)/3,9   5  10   0   4
Fb:sus4(7)/3,8   4   9  11   3
F#:sus4(7)/3,10   6  11   1   5
G:sus4(7)/3,11   7   0   2   6
Gb:sus4(7)/3,10   6  11   1   5
G#:sus4(7)/3,0  8  1  3  7
A:sus4(7)/3,1  9  2  4  8
Ab:sus4(7)/3,0  8  1  3  7
A#:sus4(7)/3,2  10   3   5   9
B:sus4(7)/3,3  11   4   6  10
Bb:sus4(7)/3,2  10   3   5   9
B#:sus4(7)/3,4   0   5   7  11
C:sus4(7)/4,5   0   5   7  11
Cb:sus4(7)/4,4  11   4   6  10
C#:sus4(7)/4,6  1  6  8  0
